Date,Open,High,Low,Close,Adj Close,Volume
2011-03-21,93.129997,93.180000,92.570000,92.910004,76.487000,10542900
2011-03-22,92.809998,93.290001,92.739998,93.220001,76.742203,6904700
2011-03-23,93.849998,93.879997,92.930000,93.099998,76.643425,8358000
2011-03-24,92.760002,92.879997,92.389999,92.400002,76.067123,9477600
2011-03-25,92.860001,92.959999,92.019997,92.169998,75.877792,6447200
2011-03-28,92.120003,92.669998,92.000000,92.300003,75.984795,3996800
2011-03-29,91.980003,92.500000,91.570000,91.589996,75.400314,6487200
2011-03-30,91.720001,92.320000,91.559998,92.320000,76.001289,5048300
2011-03-31,92.669998,92.720001,91.610001,92.129997,75.844872,9654300
2011-04-01,91.500000,92.269997,91.419998,92.190002,76.213570,7860400
2011-04-04,92.199997,92.580002,92.129997,92.290001,76.296242,4469100
2011-04-05,92.160004,92.379997,91.669998,91.919998,75.990372,9951600
2011-04-06,91.769997,91.790001,90.540001,90.540001,74.849541,9090900
2011-04-07,90.529999,90.760002,90.129997,90.360001,74.700768,9265100
2011-04-08,89.930000,90.320000,89.849998,89.879997,74.303894,7605700
2011-04-11,89.830002,90.220001,89.650002,89.959999,74.370026,5734000
2011-04-12,90.610001,91.239998,90.559998,90.930000,75.171921,7686500
2011-04-13,90.540001,91.500000,90.440002,91.500000,75.643181,7959300
2011-04-14,91.540001,91.769997,91.220001,91.430000,75.585297,7609600
2011-04-15,92.260002,92.709999,92.070000,92.669998,76.610374,10222900
2011-04-18,91.989998,93.099998,91.449997,92.879997,76.783981,12036700
2011-04-19,92.860001,93.279999,92.760002,93.279999,77.114662,5295100
2011-04-20,93.070000,93.260002,92.610001,92.680000,76.618652,6754100
2011-04-21,92.889999,93.230003,92.559998,92.599998,76.552505,3365600
2011-04-25,92.629997,92.970001,92.500000,92.949997,76.841881,3626900
2011-04-26,93.269997,93.870003,93.180000,93.849998,77.585922,7506300
2011-04-27,93.440002,93.570000,92.750000,92.889999,76.792236,8869300
2011-04-28,93.220001,93.599998,92.970001,93.599998,77.379219,8110200
2011-04-29,93.470001,93.919998,93.349998,93.889999,77.618950,5900000
2011-05-02,93.320000,93.680000,93.169998,93.639999,77.743492,5285100
2011-05-03,93.959999,94.169998,93.580002,94.169998,78.183533,6486600
2011-05-04,94.309998,94.720001,94.269997,94.589996,78.532234,7406300
2011-05-05,94.919998,95.629997,94.809998,95.489998,79.279449,9600000
2011-05-06,94.510002,95.489998,94.349998,95.070000,78.930756,9451500
2011-05-09,94.900002,95.199997,94.839996,94.970001,78.847725,3731200
2011-05-10,94.699997,94.889999,94.290001,94.290001,78.283150,5458300
2011-05-11,94.320000,95.089996,94.180000,94.830002,78.731468,6078700
2011-05-12,94.949997,95.110001,93.910004,94.230003,78.233376,8015800
2011-05-13,94.650002,95.489998,94.529999,95.080002,78.939018,8380000
2011-05-16,95.029999,95.790001,94.760002,95.610001,79.379074,6053600
2011-05-17,96.029999,96.599998,95.980003,96.589996,80.192680,9826900
2011-05-18,96.269997,96.389999,95.279999,95.309998,79.129982,7707600
2011-05-19,94.459999,95.320000,94.459999,95.269997,79.096809,8052400
2011-05-20,95.019997,95.410004,94.720001,95.320000,79.138290,5602300
2011-05-23,95.730003,96.190002,95.589996,95.779999,79.520233,6300000
2011-05-24,95.639999,96.139999,95.459999,96.139999,79.819084,5549100
2011-05-25,96.150002,96.279999,95.540001,95.690002,79.445480,5664500
2011-05-26,95.970001,96.550003,95.889999,96.510002,80.126274,8307900
2011-05-27,96.129997,96.510002,95.879997,96.470001,80.093079,5390600
2011-05-31,96.180000,96.760002,96.089996,96.690002,80.275711,7003900
2011-06-01,96.919998,97.720001,96.889999,97.639999,81.360664,12746400
2011-06-02,96.489998,96.910004,95.779999,95.779999,79.810791,15738700
2011-06-03,96.580002,96.599998,95.570000,96.330002,80.269058,10644100
2011-06-06,95.470001,95.989998,95.209999,95.599998,79.660782,8776900
2011-06-07,95.230003,96.059998,95.120003,96.040001,80.027420,7399200
2011-06-08,96.260002,96.839996,96.169998,96.790001,80.652374,7401800
2011-06-09,97.099998,97.330002,95.930000,96.400002,80.327339,9963000
2011-06-10,96.910004,97.389999,96.800003,97.139999,80.944008,7710800
2011-06-13,96.739998,97.290001,96.639999,96.650002,80.535698,5540000
2011-06-14,95.739998,95.900002,95.129997,95.190002,79.319153,8672400
2011-06-15,95.379997,96.940002,95.370003,96.919998,80.760704,12979100
2011-06-16,97.099998,97.529999,96.800003,97.360001,81.127350,10961200
2011-06-17,96.860001,97.150002,96.639999,96.900002,80.744019,9622900
2011-06-20,97.330002,97.360001,96.589996,97.019997,80.844025,6613800
2011-06-21,96.699997,97.029999,96.269997,96.589996,80.485710,7894900
2011-06-22,96.959999,97.059998,96.410004,96.650002,80.535698,5503700
2011-06-23,97.239998,97.739998,97.150002,97.389999,81.152321,8586800
2011-06-24,97.360001,97.690002,96.980003,96.980003,80.810677,7960900
2011-06-27,96.849998,96.870003,95.550003,95.650002,79.702446,9331300
2011-06-28,95.480003,95.680000,94.720001,94.879997,79.060829,12634300
2011-06-29,94.949997,95.199997,94.019997,94.250000,78.535866,11084900
2011-06-30,94.230003,94.309998,93.139999,94.099998,78.410889,11555600
2011-07-01,94.129997,94.230003,93.360001,93.629997,78.285454,6637200
2011-07-05,94.040001,94.169998,93.690002,93.839996,78.461021,4615600
2011-07-06,94.190002,94.449997,93.839996,94.320000,78.862396,5652700
2011-07-07,93.830002,94.139999,93.550003,94.040001,78.628273,6823700
2011-07-08,94.839996,95.610001,94.830002,95.370003,79.740280,12129300
2011-07-11,96.040001,96.800003,95.750000,96.800003,80.935928,9760800
2011-07-12,97.300003,97.309998,96.559998,97.129997,81.211845,9083900
2011-07-13,96.709999,97.430000,96.110001,97.400002,81.437592,13112200
2011-07-14,96.620003,97.900002,96.010002,96.010002,80.275414,11471500
2011-07-15,95.290001,96.199997,95.239998,96.169998,80.409195,7086200
2011-07-18,96.059998,96.169998,95.199997,95.239998,79.631592,8206500
2011-07-19,95.320000,97.269997,95.169998,97.220001,81.287086,15249400
2011-07-20,96.720001,96.839996,95.870003,96.070000,80.325584,9673300
2011-07-21,95.239998,95.860001,94.900002,95.330002,79.706848,11099200
2011-07-22,95.690002,96.089996,95.529999,96.050003,80.308815,4974500
2011-07-25,94.970001,96.050003,94.830002,95.000000,79.430931,10869400
2011-07-26,95.300003,95.870003,95.239998,95.650002,79.974396,7682800
2011-07-27,95.339996,95.839996,95.099998,95.660004,79.982780,11224200
2011-07-28,96.110001,96.309998,95.709999,96.019997,80.283775,7081600
2011-07-29,96.889999,98.529999,96.779999,97.919998,81.872383,19582400
2011-08-01,97.389999,98.940002,97.349998,98.580002,82.698677,14348200
2011-08-02,99.220001,101.570000,98.889999,101.540001,85.181831,20850600
2011-08-03,101.570000,103.419998,101.360001,101.739998,85.349609,21179700
2011-08-04,102.379997,105.550003,102.269997,105.360001,88.386429,34076600
2011-08-05,103.440002,105.500000,102.279999,102.320000,85.836189,41677700
2011-08-08,103.180000,105.790001,102.949997,105.550003,88.545822,38259500
2011-08-09,105.010002,109.370003,103.000000,105.870003,88.814270,39881400
2011-08-10,107.629997,109.070000,106.940002,109.019997,91.456810,46221000
2011-08-11,107.339996,107.809998,103.199997,103.519997,86.842857,37790100
2011-08-12,104.440002,105.660004,104.070000,105.570000,88.562614,15590800
2011-08-15,104.940002,105.480003,104.470001,104.500000,87.664970,10051700
2011-08-16,104.660004,106.639999,104.629997,106.230003,89.116287,15993200
2011-08-17,106.320000,108.099998,105.769997,108.089996,90.676636,15906600
2011-08-18,110.089996,112.139999,109.279999,110.309998,92.538963,27274600
2011-08-19,110.650002,111.410004,110.230003,111.199997,93.285599,15708400
2011-08-22,110.459999,111.260002,110.389999,110.919998,93.050705,13157700
2011-08-23,109.760002,111.169998,109.349998,109.389999,91.767204,16017800
2011-08-24,109.290001,109.410004,106.150002,106.279999,89.158188,14621600
2011-08-25,106.690002,107.900002,106.360001,107.430000,90.122971,10565900
2011-08-26,108.690002,109.269997,107.330002,108.489998,91.012169,11504800
2011-08-29,106.699997,107.400002,106.599998,106.989998,89.753899,6764300
2011-08-30,108.430000,109.150002,108.250000,108.709999,91.196747,9508700
2011-08-31,108.809998,108.959999,107.029999,107.029999,89.787369,12186000
2011-09-01,107.470001,108.980003,106.080002,108.970001,91.690704,10686600
2011-09-02,111.389999,112.580002,110.660004,112.510002,94.669334,16557100
2011-09-06,114.419998,114.930000,113.389999,113.680000,95.653831,14016200
2011-09-07,112.279999,112.370003,111.309998,111.510002,93.827950,11524300
2011-09-08,112.300003,112.629997,111.339996,112.510002,94.669334,11480900
2011-09-09,112.540001,114.180000,112.209999,113.709999,95.679092,11492700
2011-09-12,113.570000,114.250000,113.099998,113.830002,95.780083,7602200
2011-09-13,113.400002,113.589996,112.110001,112.209999,94.416946,9282400
2011-09-14,111.970001,113.349998,111.820000,113.160004,95.216316,11948500
2011-09-15,111.980003,112.489998,111.430000,111.430000,93.760643,8884000
2011-09-16,111.309998,112.589996,111.250000,112.239998,94.442207,10053500
2011-09-19,114.199997,115.190002,114.120003,114.379997,96.242859,13033500
2011-09-20,114.370003,114.870003,114.050003,114.860001,96.646721,6360600
2011-09-21,114.629997,118.790001,114.199997,118.660004,99.844162,18687100
2011-09-22,121.410004,123.870003,121.230003,123.120003,103.596977,25041400
2011-09-23,123.120003,123.360001,120.830002,120.830002,101.670074,15173800
2011-09-26,120.120003,120.570000,118.580002,118.889999,100.037659,15110100
2011-09-27,116.750000,117.300003,116.260002,117.070000,98.506294,13589600
2011-09-28,116.900002,117.110001,115.760002,117.029999,98.472641,12642600
2011-09-29,117.610001,118.820000,117.089996,117.839996,99.154198,12341800
2011-09-30,120.019997,120.910004,118.989998,120.800003,101.644844,13546400
2011-10-03,121.879997,123.809998,121.110001,123.809998,104.442116,15882000
2011-10-04,124.370003,125.029999,122.180000,122.239998,103.117699,17301400
2011-10-05,121.660004,121.779999,120.660004,121.360001,102.375374,14275000
2011-10-06,120.639999,121.010002,119.120003,119.120003,100.485794,9681600
2011-10-07,117.750000,119.050003,116.849998,118.239998,99.743423,11564600
2011-10-10,116.820000,116.910004,115.800003,116.570000,98.334709,3567600
2011-10-11,117.290001,117.360001,115.900002,116.180000,98.005722,7520200
2011-10-12,114.699997,115.120003,113.480003,114.489998,96.580048,14033400
2011-10-13,115.029999,116.550003,114.959999,115.629997,97.541733,11263300
2011-10-14,113.879997,114.610001,113.610001,113.949997,96.124535,8411000
2011-10-17,114.300003,115.970001,114.220001,115.919998,97.786362,9664000
2011-10-18,116.139999,116.820000,114.300003,115.199997,97.178978,12495600
2011-10-19,114.540001,115.739998,114.160004,115.160004,97.145241,6629300
2011-10-20,114.459999,115.669998,114.070000,114.339996,96.453545,7832100
2011-10-21,113.860001,114.199997,113.129997,113.129997,95.432793,9906300
2011-10-24,113.930000,114.080002,113.050003,113.320000,95.593086,6344500
2011-10-25,113.379997,116.349998,113.349998,116.199997,98.022583,11791200
2011-10-26,115.389999,116.209999,114.070000,114.169998,96.310143,12747000
2011-10-27,112.519997,112.849998,109.820000,110.300003,93.045502,19471400
2011-10-28,110.900002,111.959999,110.760002,111.459999,94.024086,10127900
2011-10-31,113.610001,115.879997,113.459999,115.879997,97.752594,15242100
2011-11-01,118.709999,119.489998,117.169998,119.449997,101.024796,24400600
2011-11-02,116.629997,118.360001,116.419998,117.959999,99.764656,13181100
2011-11-03,116.339996,117.349998,115.989998,116.339996,98.394554,8386700
2011-11-04,115.720001,117.050003,115.529999,116.480003,98.512955,7583700
2011-11-07,116.639999,118.349998,116.320000,117.220001,99.138809,9279700
2011-11-08,116.750000,117.540001,115.500000,115.720001,97.870193,7539400
2011-11-09,118.260002,119.129997,117.070000,118.120003,99.899979,13004500
2011-11-10,116.779999,117.610001,115.209999,116.360001,98.411446,11644600
2011-11-11,115.830002,116.169998,115.500000,115.650002,97.810997,2483900
2011-11-14,116.389999,117.599998,116.209999,117.510002,99.384079,9252600
2011-11-15,117.699997,118.459999,116.720001,117.349998,99.248749,7587500
2011-11-16,117.959999,118.430000,117.180000,118.419998,100.153725,7470000
2011-11-17,118.040001,120.160004,118.040001,119.370003,100.957184,9907900
2011-11-18,119.180000,119.550003,118.320000,119.339996,100.931786,6792600
2011-11-21,120.379997,120.730003,119.910004,120.050003,101.532295,7345600
2011-11-22,120.349998,121.410004,119.849998,121.389999,102.665573,7866300
2011-11-23,121.160004,123.050003,121.029999,122.580002,103.672035,10129300
2011-11-25,121.800003,121.870003,120.739998,120.800003,102.166588,4311900
2011-11-28,118.629997,121.150002,118.580002,120.739998,102.115822,7661900
2011-11-29,120.029999,120.919998,119.080002,119.750000,101.278564,8952800
2011-11-30,118.339996,118.559998,117.260002,117.879997,99.696983,11806800
2011-12-01,116.290001,117.239998,115.800003,117.000000,99.196739,9647200
2011-12-02,116.620003,118.680000,116.559998,118.639999,100.587227,7764900
2011-12-05,117.000000,118.830002,116.879997,118.400002,100.383751,7862800
2011-12-06,117.809998,118.290001,116.769997,117.269997,99.425659,8506300
2011-12-07,117.330002,118.239998,116.849998,117.690002,99.781761,6588300
2011-12-08,117.720001,119.330002,117.410004,119.160004,101.028099,8800500
2011-12-09,119.070000,119.129997,116.629997,116.709999,98.950897,9855100
2011-12-12,117.910004,118.489998,117.610001,118.010002,100.053078,5734600
2011-12-13,117.279999,119.629997,117.160004,119.110001,100.985703,8901800
2011-12-14,119.790001,121.389999,119.489998,121.360001,102.893333,11247700
2011-12-15,120.660004,121.320000,120.370003,120.910004,102.511810,5438700
2011-12-16,121.379997,122.620003,121.290001,122.320000,103.707253,9321900
2011-12-19,122.320000,124.019997,122.260002,123.870003,105.021400,7845100
2011-12-20,122.660004,122.669998,120.610001,120.779999,102.401611,13945400
2011-12-21,120.629997,120.830002,119.070000,119.099998,100.977219,11600100
2011-12-22,120.000000,120.419998,119.349998,119.599998,101.401146,5247400
2011-12-23,118.559998,118.709999,117.739998,118.269997,100.273537,5409700
2011-12-27,117.940002,118.449997,117.620003,118.449997,100.749855,4270300
2011-12-28,118.739998,121.050003,118.449997,120.639999,102.612587,8302300
2011-12-29,120.480003,121.089996,120.059998,120.860001,102.799728,4305000
2011-12-30,121.110001,121.760002,120.889999,121.250000,103.131409,5948800
2012-01-03,119.419998,120.199997,118.930000,119.430000,101.583420,9076900
2012-01-04,119.260002,119.279999,117.680000,118.010002,100.375603,8417100
2012-01-05,118.169998,119.099998,117.570000,117.800003,100.196976,6465800
2012-01-06,117.750000,118.959999,117.709999,118.730003,100.987984,7348500
2012-01-09,118.470001,119.540001,118.300003,118.519997,100.809380,5582400
2012-01-10,117.730003,118.870003,117.680000,118.320000,100.639259,8932500
2012-01-11,119.040001,120.059998,118.980003,119.860001,101.949165,8634500
2012-01-12,119.949997,120.190002,119.239998,119.690002,101.804527,7205400
2012-01-13,121.099998,121.639999,120.809998,120.879997,102.816711,9819000
2012-01-17,120.949997,121.629997,120.830002,121.440002,103.293045,5449900
2012-01-18,121.529999,121.610001,119.910004,119.970001,102.042702,5804000
2012-01-19,119.330002,119.559998,117.919998,118.320000,100.639259,8625700
2012-01-20,117.709999,117.959999,116.970001,116.980003,99.499496,6548200
2012-01-23,116.129997,116.639999,115.550003,116.239998,98.870110,7274800
2012-01-24,116.709999,116.709999,115.779999,116.449997,99.048714,5776500
2012-01-25,116.059998,118.529999,115.889999,116.169998,98.810562,12867600
2012-01-26,116.650002,117.709999,116.589996,117.709999,100.120445,7638500
2012-01-27,117.830002,118.330002,117.010002,118.080002,100.435135,5165300
2012-01-30,119.839996,120.389999,119.339996,119.470001,101.617432,8388400
2012-01-31,119.260002,120.910004,119.190002,120.849998,102.791206,7998300
2012-02-01,119.750000,119.900002,118.809998,119.180000,101.613762,7925200
2012-02-02,118.959999,119.480003,118.639999,119.129997,101.571098,5596900
2012-02-03,116.459999,116.800003,115.970001,116.570000,99.388474,12467400
2012-02-06,116.690002,117.800003,116.339996,117.730003,100.377480,6180600
2012-02-07,116.620003,116.879997,115.769997,116.269997,99.132683,8794800
2012-02-08,116.199997,116.790001,115.980003,116.360001,99.209442,7613400
2012-02-09,115.860001,116.040001,114.620003,115.489998,98.467598,11477700
2012-02-10,116.800003,117.330002,116.519997,116.989998,99.746559,7193100
2012-02-13,116.599998,117.370003,116.430000,117.139999,99.874420,6422900
2012-02-14,117.440002,118.279999,117.230003,117.760002,100.403046,8271200
2012-02-15,117.660004,118.269997,117.489998,117.550003,100.223999,6846100
2012-02-16,117.269997,117.599998,116.129997,116.610001,99.422585,9036200
2012-02-17,115.860001,116.610001,115.760002,116.580002,99.396988,6338000
2012-02-21,115.769997,115.919998,114.949997,115.290001,98.297134,8338300
2012-02-22,115.889999,116.760002,115.809998,116.739998,99.533394,7736800
2012-02-23,116.139999,117.220001,115.930000,116.739998,99.533394,5163900
2012-02-24,117.230003,117.580002,116.949997,117.500000,100.181358,5676900
2012-02-27,118.500000,118.849998,118.120003,118.540001,101.068092,8180700
2012-02-28,118.870003,119.139999,117.940002,118.150002,100.735603,6615700
2012-02-29,118.370003,118.419998,116.959999,117.430000,100.121674,14235000
2012-03-01,116.169998,116.680000,115.540001,116.059998,99.179131,12265600
2012-03-02,116.599998,117.480003,116.550003,117.150002,100.110596,6669600
2012-03-05,116.959999,117.440002,116.220001,116.220001,99.315865,6921900
2012-03-06,117.449997,118.110001,117.440002,117.629997,100.520737,6299700
2012-03-07,117.459999,117.610001,116.809998,116.910004,99.905510,5567500
2012-03-08,116.320000,116.570000,115.639999,115.739998,98.905617,7982100
2012-03-09,115.489998,115.989998,114.900002,115.970001,99.102211,6975600
2012-03-12,116.320000,116.519997,115.870003,115.949997,99.085129,5280000
2012-03-13,115.269997,115.410004,113.889999,113.910004,97.341843,14413600
2012-03-14,112.699997,112.750000,110.949997,111.040001,94.889290,24515300
2012-03-15,110.900002,111.739998,110.879997,111.209999,95.034561,14154000
2012-03-16,110.500000,111.440002,110.199997,111.430000,95.222580,13427200
2012-03-19,111.360001,111.480003,109.690002,110.099998,94.085976,14011400
2012-03-20,110.430000,110.870003,109.849998,110.540001,94.462013,9443800
2012-03-21,110.860001,111.889999,110.809998,111.790001,95.530220,10242000
2012-03-22,112.290001,112.370003,111.870003,112.150002,95.837845,8009800
2012-03-23,112.690002,113.389999,112.660004,113.209999,96.743668,8465300
2012-03-26,112.830002,113.010002,111.800003,112.629997,96.248016,8118600
2012-03-27,112.779999,113.699997,112.699997,113.440002,96.940224,6972300
2012-03-28,112.919998,113.940002,112.849998,113.279999,96.803467,7886000
2012-03-29,114.019997,114.190002,113.580002,114.129997,97.529831,7692900
2012-03-30,114.209999,114.269997,112.190002,112.199997,95.880531,9467500
2012-04-02,113.000000,113.300003,112.199997,112.529999,96.411789,8944000
2012-04-03,113.010002,113.440002,110.570000,110.580002,94.741074,14774300
2012-04-04,111.769997,112.120003,111.410004,112.099998,96.043350,10095600
2012-04-05,113.000000,113.070000,112.330002,112.910004,96.737320,6364100
2012-04-09,115.540001,115.769997,115.239998,115.550003,98.999199,14374600
2012-04-10,115.949997,117.290001,115.779999,116.860001,100.121513,14421300
2012-04-11,115.709999,116.059998,115.349998,115.459999,98.922073,8713000
2012-04-12,115.669998,115.750000,114.820000,114.980003,98.510826,9008500
2012-04-13,116.150002,116.900002,116.120003,116.839996,100.104408,8607700
2012-04-16,116.699997,117.599998,116.570000,116.669998,99.958786,7735000
2012-04-17,116.529999,116.830002,116.250000,116.599998,99.898804,5398600
2012-04-18,117.050003,117.120003,116.730003,116.940002,100.190102,4074400
2012-04-19,117.250000,117.470001,117.019997,117.050003,100.284325,5374300
2012-04-20,116.559998,117.129997,116.330002,117.070000,100.301468,5043300
2012-04-23,118.110001,118.410004,117.790001,117.919998,101.029732,5170100
2012-04-24,117.610001,117.760002,117.080002,117.089996,100.318626,4336600
2012-04-25,116.410004,117.320000,115.690002,116.489998,99.804558,8859500
2012-04-26,117.419998,117.459999,116.589996,117.190002,100.404282,5133000
2012-04-27,117.019997,117.360001,116.790001,117.290001,100.489944,3112900
2012-04-30,117.570000,117.750000,117.190002,117.320000,100.515633,4198400
2012-05-01,117.430000,117.620003,116.070000,116.430000,99.994331,7214300
2012-05-02,117.220001,117.320000,116.800003,117.250000,100.698601,3565700
2012-05-03,116.639999,117.370003,116.559998,117.220001,100.672844,3522900
2012-05-04,117.480003,118.190002,117.400002,118.139999,101.462952,6367300
2012-05-07,118.320000,118.459999,118.019997,118.160004,101.480164,3228200
2012-05-08,118.690002,119.510002,118.660004,118.790001,102.021194,6051600
2012-05-09,119.449997,119.570000,118.440002,118.870003,102.089920,5828900
2012-05-10,118.019997,118.620003,117.440002,118.519997,101.789322,6300000
2012-05-11,119.489998,119.599998,118.959999,119.500000,102.630966,5234300
2012-05-14,120.870003,121.300003,120.599998,121.169998,104.065231,8789400
2012-05-15,121.089996,121.730003,120.820000,121.660004,104.486084,6766400
2012-05-16,120.980003,122.180000,120.720001,122.010002,104.786667,6462300
2012-05-17,122.029999,124.279999,122.019997,124.169998,106.641731,14863400
2012-05-18,123.269997,124.440002,123.110001,124.199997,106.667511,10137700
2012-05-21,123.900002,124.449997,123.620003,123.940002,106.444206,9583500
2012-05-22,122.750000,122.879997,122.059998,122.559998,105.259033,12475500
2012-05-23,123.550003,124.519997,123.360001,123.410004,105.989044,11744900
2012-05-24,123.230003,123.790001,122.750000,122.940002,105.585381,10256200
2012-05-25,123.430000,123.540001,123.139999,123.400002,105.980431,4723600
2012-05-29,123.389999,123.809998,123.000000,123.019997,105.654091,5874100
2012-05-30,125.320000,126.320000,125.300003,126.139999,108.333618,17170800
2012-05-31,127.029999,129.080002,126.669998,127.599998,109.587555,31174500
2012-06-01,128.869995,130.380005,128.529999,130.360001,112.189186,23526000
2012-06-04,129.309998,130.179993,128.940002,129.330002,111.302734,11681200
2012-06-05,128.529999,128.639999,127.589996,127.599998,109.813858,12482800
2012-06-06,127.559998,127.599998,125.050003,125.050003,107.619339,20806700
2012-06-07,124.650002,125.739998,124.389999,125.239998,107.782867,18898200
2012-06-08,126.750000,126.949997,124.570000,125.209999,107.757034,11239600
2012-06-11,124.790001,126.209999,124.769997,125.779999,108.247559,10693800
2012-06-12,124.970001,125.629997,124.500000,124.629997,107.257858,10921700
2012-06-13,124.849998,126.279999,124.379997,125.860001,108.316437,11100000
2012-06-14,125.949997,126.279999,125.190002,125.699997,108.178757,7688200
2012-06-15,126.580002,126.849998,126.139999,126.400002,108.781158,6421400
2012-06-18,127.150002,127.339996,126.260002,127.080002,109.366371,6698400
2012-06-19,126.279999,126.370003,125.330002,125.419998,107.937744,8227900
2012-06-20,124.570000,126.510002,124.089996,126.040001,108.471336,13720300
2012-06-21,125.949997,127.250000,125.889999,126.709999,109.047920,9776600
2012-06-22,125.900002,126.220001,125.010002,125.019997,107.593483,7830400
2012-06-25,126.360001,127.019997,126.269997,126.839996,109.159843,6113800
2012-06-26,126.110001,126.949997,125.940002,126.339996,108.729530,5359700
2012-06-27,126.559998,126.790001,126.029999,126.540001,108.901665,5860700
2012-06-28,127.300003,127.480003,126.790001,126.849998,109.168434,5257800
2012-06-29,125.029999,125.629997,124.629997,125.199997,107.748444,8881900
2012-07-02,125.449997,127.209999,125.370003,126.220001,108.860130,7818500
2012-07-03,125.949997,126.000000,125.209999,125.250000,108.023537,5773100
2012-07-05,125.349998,126.320000,125.250000,125.889999,108.575554,5974700
2012-07-06,126.669998,127.209999,126.610001,127.059998,109.584633,5818300
2012-07-09,127.379997,128.259995,127.110001,128.179993,110.550575,5647000
2012-07-10,127.860001,128.740005,127.720001,128.440002,110.774811,4288000
2012-07-11,128.589996,129.470001,128.259995,128.600006,110.912842,5960900
2012-07-12,129.050003,129.559998,128.899994,129.509995,111.697655,6421000
2012-07-13,129.229996,129.240005,128.600006,129.169998,111.404419,4175300
2012-07-16,130.300003,130.610001,129.610001,129.770004,111.921898,5283500
2012-07-17,129.259995,129.820007,128.639999,128.750000,111.042175,5590900
2012-07-18,129.259995,129.339996,128.789993,128.820007,111.102577,4011000
2012-07-19,128.460007,129.100006,128.110001,128.490005,110.817940,5246300
2012-07-20,129.600006,130.300003,129.419998,130.059998,112.171997,6365900
2012-07-23,131.309998,131.440002,130.509995,130.789993,112.801605,6141100
2012-07-24,130.350006,132.039993,130.279999,131.820007,113.689911,6748800
2012-07-25,131.630005,132.210007,131.479996,132.160004,113.983170,5328000
2012-07-26,131.529999,131.779999,130.899994,130.949997,112.939598,6606200
2012-07-27,129.889999,130.009995,126.959999,128.479996,110.809303,14685100
2012-07-30,128.389999,129.479996,128.250000,129.440002,111.637230,6025300
2012-07-31,129.809998,129.880005,128.580002,129.699997,111.861519,7448600
2012-08-01,128.529999,129.740005,128.149994,128.779999,111.302330,7972000
2012-08-02,129.589996,130.690002,129.130005,129.509995,111.933228,7972000
2012-08-03,127.839996,128.029999,126.769997,127.419998,110.126907,9084800
2012-08-06,127.669998,128.139999,127.370003,127.470001,110.170113,3673600
2012-08-07,125.959999,126.129997,125.430000,125.830002,108.752716,6613600
2012-08-08,126.160004,126.389999,125.040001,125.160004,108.173637,7250700
2012-08-09,124.769997,125.300003,123.750000,125.070000,108.095863,7553500
2012-08-10,126.199997,126.320000,125.599998,125.699997,108.640305,4670500
2012-08-13,126.110001,126.379997,125.489998,125.489998,108.458847,3543700
2012-08-14,123.959999,124.410004,123.750000,123.790001,106.989563,7994000
2012-08-15,123.019997,123.199997,121.900002,122.050003,105.485733,11191000
2012-08-16,122.209999,122.500000,120.519997,121.010002,104.586868,13240000
2012-08-17,121.400002,122.120003,121.320000,121.599998,105.096809,6341100
2012-08-20,121.550003,122.190002,121.500000,121.849998,105.312859,4427100
2012-08-21,121.470001,122.449997,120.660004,122.389999,105.779556,9532700
2012-08-22,123.519997,124.510002,123.209999,124.410004,107.525436,11384400
2012-08-23,124.739998,125.139999,124.650002,124.930000,107.974823,7139100
2012-08-24,125.470001,125.559998,124.669998,124.809998,107.871117,5001400
2012-08-27,125.339996,125.800003,125.269997,125.540001,108.502037,3906100
2012-08-28,125.750000,126.360001,125.589996,125.839996,108.761330,3412600
2012-08-29,125.610001,125.629997,124.949997,125.290001,108.285950,3762700
2012-08-30,126.269997,126.440002,125.730003,125.940002,108.847778,3886400
2012-08-31,125.779999,127.720001,125.730003,127.720001,110.386185,9192600
2012-09-04,126.919998,127.629997,126.760002,127.320000,110.275352,6009300
2012-09-05,126.820000,127.190002,126.550003,126.720001,109.755653,3466700
2012-09-06,125.529999,125.529999,124.550003,124.610001,107.928162,6505100
2012-09-07,126.139999,126.180000,123.919998,124.029999,107.425758,7335300
2012-09-10,123.690002,124.330002,123.510002,124.330002,107.685600,4912100
2012-09-11,124.019997,124.099998,123.290001,123.550003,107.010040,3523300
2012-09-12,122.220001,122.410004,121.680000,122.010002,105.676193,7040900
2012-09-13,122.389999,123.089996,120.269997,121.529999,105.260422,12280200
2012-09-14,119.760002,119.849998,118.050003,118.300003,102.462830,16871600
2012-09-17,118.870003,119.900002,118.800003,119.720001,103.692764,5573300
2012-09-18,120.709999,120.900002,119.959999,120.320000,104.212425,5366200
2012-09-19,121.339996,121.379997,120.610001,121.110001,104.896713,5903300
2012-09-20,122.139999,122.320000,120.980003,121.410004,105.156555,4604200
2012-09-21,120.750000,121.639999,120.669998,121.550003,105.277771,4144300
2012-09-24,122.250000,122.699997,122.180000,122.500000,106.100594,3627400
2012-09-25,122.800003,123.739998,122.129997,123.709999,107.148621,5893500
2012-09-26,124.559998,125.089996,124.449997,125.040001,108.300545,7193400
2012-09-27,124.550003,124.800003,123.769997,124.150002,107.529686,5147700
2012-09-28,124.750000,125.239998,123.809998,124.220001,107.590302,7173400
2012-10-01,123.970001,124.470001,123.379997,124.419998,107.989586,4842600
